,statefips,statename,stateabbrev,state_pop2019,year,month,day,case_count,death_count,test_count,case_rate,death_rate,test_rate,new_positives_rate,new_case_rate,new_death_rate,new_test_rate,new_case_count,new_death_count,new_test_count,gps_retail_and_recreation,gps_grocery_and_pharmacy,gps_parks,gps_transit_stations,gps_workplaces,gps_residential,gps_away_from_home
2189,10,Delaware,DE,973764,2020,10,24,23847,611,337276,2449.0,62.7,34636,.0739,13.3,.235,188,129,2,1830,-0.0986,-0.0257,.421,-.3,-0.24,0.0686,-0.0767
2190,10,Delaware,DE,973764,2020,10,25,23961,612,339341,2461.0,62.8,34848,.0552,12.7,.235,177,124,2,1721,-0.106,-0.0314,.322,-.319,-0.244,0.0714,-0.0825
2191,10,Delaware,DE,973764,2020,10,26,24168,616,342071,2482.0,63.3,35129,.0758,14.3,.279,191,139,3,1865,-0.109,-0.0329,.281,-.326,-0.244,0.0729,-0.0842
2192,10,Delaware,DE,973764,2020,10,27,24249,617,343141,2490.0,63.4,35239,.0757,13.6,.264,182,132,3,1774,-0.109,-0.0329,.275,-.326,-0.243,0.0729,-0.0842
2193,10,Delaware,DE,973764,2020,10,28,24392,619,344939,2505.0,63.6,35423,.0795,14.9,.264,197,145,3,1923,-0.109,-0.0314,.251,-.326,-0.243,0.0729,-0.0842
2194,10,Delaware,DE,973764,2020,10,29,24553,620,346423,2521.0,63.7,35576,.108,15,.279,196,146,3,1909,-0.12300000000000001,-0.0486,.128,-.341,-0.247,0.0786,-0.0899
2195,10,Delaware,DE,973764,2020,10,30,24751,635,348527,2542.0,65.2,35792,.0941,15.6,.381,197,152,4,1916,-0.12300000000000001,-0.0471,.0607,-.344,-0.249,0.08,-0.0913
2196,10,Delaware,DE,973764,2020,10,31,24951,639,350728,2562.0,65.6,36018,.0909,16.2,.411,197,158,4,1922,-0.126,-0.04,.0214,-.343,-0.25,0.08,-0.0913
2197,10,Delaware,DE,973764,2020,11,1,25126,641,352348,2580.0,65.8,36184,.108,17.1,.425,191,166,4,1858,-0.131,-0.0471,.01,-.347,-0.251,0.08,-0.0913
2198,10,Delaware,DE,973764,2020,11,2,25311,641,354670,2599.0,65.8,36423,.0797,16.8,.367,185,163,4,1800,-0.129,-0.0457,-.01,-.346,-0.251,0.08,-0.0913
2199,10,Delaware,DE,973764,2020,11,3,25426,643,355667,2611.0,66.0,36525,.115,17.3,.381,184,168,4,1789,-0.113,-0.0343,-.0414,-.341,-0.263,0.08,-0.0913
2200,10,Delaware,DE,973764,2020,11,4,25534,643,356664,2622.0,66.0,36627,.108,16.8,.352,172,163,3,1675,-0.11900000000000001,-0.0414,-.0514,-.343,-0.266,0.0814,-0.0929
2201,10,Delaware,DE,973764,2020,11,5,25753,647,358386,2645.0,66.4,36804,.127,17.6,.396,176,171,4,1709,-0.106,-0.0271,.0357,-.324,-0.263,0.0757,-0.0872
2202,10,Delaware,DE,973764,2020,11,6,26035,647,360881,2674.0,66.4,37060,.113,18.8,.176,181,183,2,1765,-0.106,-0.0343,.0843,-.321,-0.26,0.0757,-0.0872
2203,10,Delaware,DE,973764,2020,11,7,26258,647,362931,2697.0,66.4,37271,.109,19.2,.117,179,187,1,1743,-0.0986,-0.0443,.171,-.303,-0.257,0.0757,-0.0872
2204,10,Delaware,DE,973764,2020,11,8,26603,649,365279,2732.0,66.6,37512,.147,21.7,.117,190,211,1,1847,-0.0814,-0.0357,.297,-.283,-0.25,0.0729,-0.0814
2205,10,Delaware,DE,973764,2020,11,9,26908,650,367580,2763.0,66.8,37748,.133,23.4,.132,189,228,1,1844,-0.0814,-0.0371,.35,-.281,-0.249,0.0714,-0.0797
2206,10,Delaware,DE,973764,2020,11,10,27112,653,369131,2784.0,67.1,37908,.132,24.7,.147,198,241,1,1923,-0.0957,-0.0457,.386,-.29,-0.237,0.0714,-0.0797
2207,10,Delaware,DE,973764,2020,11,11,27342,655,370625,2808.0,67.3,38061,.154,26.5,.176,205,258,2,1994,-0.0886,-0.0457,.336,-.303,-0.247,0.0757,-0.0845
2208,10,Delaware,DE,973764,2020,11,12,27546,663,372234,2829.0,68.1,38226,.127,26.3,.235,203,256,2,1978,-0.10300000000000001,-0.05,.309,-.304,-0.24,0.0757,-0.084
2209,10,Delaware,DE,973764,2020,11,13,28016,665,375223,2877.0,68.3,38533,.157,29.1,.264,210,283,3,2049,-0.107,-0.0471,.27,-.313,-0.24100000000000002,0.0771,-0.0854
2210,10,Delaware,DE,973764,2020,11,14,28395,667,377364,2916.0,68.5,38753,.177,31.4,.293,212,305,3,2062,-0.111,-0.0471,.201,-.339,-0.243,0.08,-0.0904
2211,10,Delaware,DE,973764,2020,11,15,28803,667,379815,2958.0,68.5,39005,.166,32.3,.264,213,314,3,2077,-0.121,-0.0471,.103,-.361,-0.247,0.0829,-0.0962
2212,10,Delaware,DE,973764,2020,11,16,29200,667,382909,2999.0,68.5,39323,.128,33.6,.249,225,327,2,2190,-0.12300000000000001,-0.0443,.0643,-.366,-0.247,0.0843,-0.0979
2213,10,Delaware,DE,973764,2020,11,17,29552,670,385476,3035.0,68.8,39586,.137,35.8,.249,240,349,2,2335,-0.129,-0.0457,-.00286,-.371,-0.249,0.0857,-0.0993
2214,10,Delaware,DE,973764,2020,11,18,29755,673,386673,3056.0,69.1,39709,.17,35.4,.264,235,345,3,2293,-0.126,-0.0371,-.0443,-.377,-0.249,0.0871,-0.10099999999999999
2215,10,Delaware,DE,973764,2020,11,19,30153,673,389021,3097.0,69.1,39950,.17,38.2,.147,246,372,1,2398,-0.121,-0.03,-.02,-.371,-0.247,0.0843,-0.098
2216,10,Delaware,DE,973764,2020,11,20,30816,677,393282,3165.0,69.5,40388,.156,41.1,.176,265,400,2,2580,-0.121,-0.0271,-.0114,-.369,-0.249,0.0843,-0.098
2217,10,Delaware,DE,973764,2020,11,21,31321,677,396943,3216.0,69.5,40764,.138,42.9,.147,287,418,1,2797,-0.124,-0.0257,-.00857,-.373,-0.249,0.0843,-0.098
2218,10,Delaware,DE,973764,2020,11,22,31808,679,400436,3266.0,69.7,41122,.139,44.1,.176,303,429,2,2946,-0.124,-0.0229,-.0114,-.374,-0.24600000000000002,0.0857,-0.10099999999999999
2219,10,Delaware,DE,973764,2020,11,23,32211,683,402841,3308.0,70.1,41369,.168,44.2,.235,292,430,2,2847,-0.11900000000000001,-0.0157,-.0329,-.38,-0.249,0.0871,-0.10300000000000001
2220,10,Delaware,DE,973764,2020,11,24,32664,688,406207,3354.0,70.7,41715,.135,45.7,.264,304,445,3,2962,-0.10400000000000001,0.00286,-.0157,-.374,-0.253,0.0871,-0.10300000000000001
2221,10,Delaware,DE,973764,2020,11,25,32995,691,408654,3388.0,71.0,41966,.135,47.5,.264,322,463,3,3140,-0.0729,0.0443,.0157,-.366,-0.261,0.0857,-0.10099999999999999
2222,10,Delaware,DE,973764,2020,11,26,33579,692,412412,3448.0,71.1,42352,.155,50.3,.279,343,489,3,3342,-0.187,-0.04,-.0114,-.421,-0.321,0.107,-0.12300000000000001
2223,10,Delaware,DE,973764,2020,11,27,34170,694,416059,3509.0,71.3,42727,.162,49.2,.249,334,479,2,3254,-0.11,-0.0157,-.00714,-.39,-0.28600000000000003,0.0957,-0.111
2224,11,District Of Columbia,DC,705749,2020,2,24,0,0,.,0.0,0.0,.,.,0,0,.,0,0,.,-0.0114,-0.0329,.14,.00571,-0.0143,0.0071400000000000005,-0.00492
2225,11,District Of Columbia,DC,705749,2020,2,25,0,0,.,0.0,0.0,.,.,0,0,.,0,0,.,0.0,-0.0386,.134,.0171,-0.0042899999999999995,0.00571,-0.00352
2226,11,District Of Columbia,DC,705749,2020,2,26,0,0,.,0.0,0.0,.,.,0,0,.,0,0,.,0.0071400000000000005,-0.0386,.114,.03,0.0042899999999999995,0.0042899999999999995,-0.0019199999999999998
2227,11,District Of Columbia,DC,705749,2020,2,27,0,0,.,0.0,0.0,.,.,0,0,.,0,0,.,0.0129,-0.0386,.0929,.04,0.0114,0.00143,0.0009519999999999999
2228,11,District Of Columbia,DC,705749,2020,2,28,0,0,.,0.0,0.0,.,.,0,0,.,0,0,.,0.0214,-0.0271,.0757,.0486,0.02,-0.00286,0.0051
2229,11,District Of Columbia,DC,705749,2020,2,29,0,0,.,0.0,0.0,.,.,0,0,.,0,0,.,0.0129,-0.0357,.0271,.0343,0.0186,-0.00286,0.0051
2230,11,District Of Columbia,DC,705749,2020,3,1,0,0,.,0.0,0.0,.,.,0,0,.,0,0,.,0.0114,-0.0357,-.00857,.0271,0.0171,-0.0042899999999999995,0.00801
2231,11,District Of Columbia,DC,705749,2020,3,2,0,0,.,0.0,0.0,.,.,0,0,.,0,0,.,0.0143,-0.0286,-.0257,.03,0.0171,-0.00571,0.0097
2232,11,District Of Columbia,DC,705749,2020,3,3,0,0,.,0.0,0.0,.,.,0,0,.,0,0,.,0.0214,-0.0157,-.0357,.0271,0.0186,-0.0071400000000000005,0.0111
2233,11,District Of Columbia,DC,705749,2020,3,4,0,0,.,0.0,0.0,.,.,0,0,.,0,0,.,0.0371,-0.0042899999999999995,-.0143,.0257,0.0186,-0.00857,0.0127
2234,11,District Of Columbia,DC,705749,2020,3,5,0,0,6,0.0,0.0,.85,.,0,0,.,0,0,.,0.0414,0.00571,.00143,.0214,0.02,-0.00857,0.0127
2235,11,District Of Columbia,DC,705749,2020,3,6,0,0,8,0.0,0.0,1.13,0,0,0,.,0,0,.,0.04,0.0071400000000000005,-7.98e-10,.0186,0.0186,-0.00571,0.00993
2236,11,District Of Columbia,DC,705749,2020,3,7,1,0,8,0.142,0.0,1.13,.,.0202,0,.,0,0,.,0.05,0.0143,.0243,.03,0.0171,-0.00571,0.00993
2237,11,District Of Columbia,DC,705749,2020,3,8,1,0,11,0.142,0.0,1.56,0,.0202,0,.,0,0,.,0.0629,0.0186,.0714,.04,0.0157,-0.0042899999999999995,0.00702
2238,11,District Of Columbia,DC,705749,2020,3,9,4,0,15,0.5670000000000001,0.0,2.13,.75,.081,0,.,1,0,.,0.0714,0.0286,.117,.0343,0.01,-0.00286,0.00533
2239,11,District Of Columbia,DC,705749,2020,3,10,4,0,22,0.5670000000000001,0.0,3.12,0,.081,0,.,1,0,.,0.0671,0.0286,.133,.0257,0.0042899999999999995,-0.00143,0.00394
2240,11,District Of Columbia,DC,705749,2020,3,11,10,0,25,1.42,0.0,3.54,2,.202,0,.,1,0,.,0.0471,0.0257,.129,.0186,-0.0042899999999999995,0.00286,-0.0008640000000000001
2241,11,District Of Columbia,DC,705749,2020,3,12,10,0,30,1.42,0.0,4.25,0,.202,0,.486,1,0,3,0.03,0.04,.12,-.00429,-0.0186,0.0071400000000000005,-0.00517
2242,11,District Of Columbia,DC,705749,2020,3,13,10,0,30,1.42,0.0,4.25,.,.202,0,.445,1,0,3,0.01,0.0629,.121,-.0357,-0.04,0.0129,-0.0107
2243,11,District Of Columbia,DC,705749,2020,3,14,16,0,59,2.27,0.0,8.36,.207,.304,0,1.03,2,0,7,-0.0314,0.0657,.0729,-.0829,-0.0529,0.02,-0.0232
2244,11,District Of Columbia,DC,705749,2020,3,15,17,0,95,2.41,0.0,13.5,.0278,.324,0,1.7,2,0,12,-0.0971,0.0486,-.0357,-.151,-0.0786,0.03,-0.0436
2245,11,District Of Columbia,DC,705749,2020,3,16,22,0,113,3.12,0.0,16,.278,.364,0,1.98,3,0,14,-0.15,0.04,-.13,-.213,-0.13699999999999998,0.0514,-0.069
2246,11,District Of Columbia,DC,705749,2020,3,17,31,0,126,4.39,0.0,17.9,.692,.547,0,2.11,4,0,15,-0.214,0.0271,-.18,-.287,-0.21,0.0786,-0.0955
2247,11,District Of Columbia,DC,705749,2020,3,18,36,0,169,5.1,0.0,23.9,.116,.526,0,2.91,4,0,21,-0.27899999999999997,0.0042899999999999995,-.233,-.371,-0.28300000000000003,0.106,-0.126
2248,11,District Of Columbia,DC,705749,2020,3,19,39,0,192,5.53,0.0,27.2,.13,.587,0,3.28,4,0,23,-0.33899999999999997,-0.0271,-.259,-.443,-0.353,0.133,-0.153
2249,11,District Of Columbia,DC,705749,2020,3,20,71,0,572,10.1,0.0,81,.0842,1.23,0,11,9,0,77,-0.39299999999999996,-0.0614,-.274,-.501,-0.41100000000000003,0.157,-0.177
2250,11,District Of Columbia,DC,705749,2020,3,21,77,1,583,10.9,0.142,82.6,.545,1.23,.0202,10.6,9,0,75,-0.439,-0.0886,-.264,-.543,-0.45299999999999996,0.17,-0.19899999999999998
2251,11,District Of Columbia,DC,705749,2020,3,22,98,1,1055,13.9,0.142,149,.0445,1.64,.0202,19.4,12,0,137,-0.474,-0.113,-.239,-.579,-0.489,0.179,-0.217
2252,11,District Of Columbia,DC,705749,2020,3,23,116,2,1229,16.4,0.28300000000000003,174,.103,1.9,.0405,22.6,13,0,159,-0.514,-0.157,-.283,-.62,-0.521,0.19399999999999998,-0.235
2253,11,District Of Columbia,DC,705749,2020,3,24,137,2,1332,19.4,0.28300000000000003,189,.204,2.15,.0405,24.4,15,0,172,-0.536,-0.183,-.317,-.643,-0.539,0.203,-0.244
2254,11,District Of Columbia,DC,705749,2020,3,25,183,2,1606,25.9,0.28300000000000003,228,.168,2.98,.0405,29.1,21,0,205,-0.5589999999999999,-0.209,-.369,-.666,-0.5539999999999999,0.213,-0.255
2255,11,District Of Columbia,DC,705749,2020,3,26,231,3,1857,32.7,0.425,263,.191,3.89,.0607,33.7,27,0,238,-0.5760000000000001,-0.22899999999999998,-.403,-.68,-0.5660000000000001,0.22,-0.262
2256,11,District Of Columbia,DC,705749,2020,3,27,267,3,2164,37.8,0.425,307,.117,3.97,.0607,32.2,28,0,227,-0.589,-0.253,-.444,-.691,-0.5770000000000001,0.22699999999999998,-0.26899999999999996
2257,11,District Of Columbia,DC,705749,2020,3,28,304,4,2515,43.1,0.5670000000000001,356,.105,4.59,.0607,39.1,32,0,276,-0.6,-0.276,-.516,-.707,-0.59,0.233,-0.27899999999999997
2258,11,District Of Columbia,DC,705749,2020,3,29,342,5,2811,48.5,0.708,398,.128,4.94,.081,35.5,35,1,251,-0.606,-0.284,-.539,-.713,-0.597,0.23600000000000002,-0.285
2259,11,District Of Columbia,DC,705749,2020,3,30,401,9,3083,56.8,1.28,437,.217,5.77,.142,37.5,41,1,265,-0.603,-0.276,-.511,-.713,-0.6,0.23399999999999999,-0.28300000000000003
2260,11,District Of Columbia,DC,705749,2020,3,31,495,9,3757,70.1,1.28,532,.139,7.25,.142,49.1,51,1,346,-0.611,-0.287,-.539,-.721,-0.607,0.239,-0.287
2261,11,District Of Columbia,DC,705749,2020,4,1,586,11,3848,83.0,1.56,545,1,8.16,.182,45.4,58,1,320,-0.607,-0.28,-.53,-.723,-0.611,0.239,-0.287
2262,11,District Of Columbia,DC,705749,2020,4,2,653,12,5070,92.5,1.7,718,.0548,8.54,.182,65,60,1,459,-0.611,-0.287,-.553,-.729,-0.617,0.24100000000000002,-0.29
2263,11,District Of Columbia,DC,705749,2020,4,3,757,15,5584,107.0,2.13,791,.202,9.92,.243,69.2,70,2,489,-0.613,-0.28600000000000003,-.57,-.734,-0.621,0.244,-0.293
2264,11,District Of Columbia,DC,705749,2020,4,4,902,21,6438,128.0,2.98,912,.17,12.1,.344,79.4,85,2,560,-0.611,-0.281,-.564,-.736,-0.623,0.244,-0.293
2265,11,District Of Columbia,DC,705749,2020,4,5,998,22,6834,141.0,3.12,968,.242,13.3,.344,81.4,94,2,575,-0.614,-0.28600000000000003,-.577,-.74,-0.626,0.24600000000000002,-0.29600000000000004
2266,11,District Of Columbia,DC,705749,2020,4,6,1097,24,7453,155.0,3.4,1056,.16,14.1,.304,88.5,99,2,624,-0.619,-0.29600000000000004,-.583,-.744,-0.63,0.249,-0.299
2267,11,District Of Columbia,DC,705749,2020,4,7,1211,24,7823,172.0,3.4,1108,.308,14.5,.304,82.3,102,2,581,-0.621,-0.299,-.577,-.746,-0.633,0.249,-0.299
2268,11,District Of Columbia,DC,705749,2020,4,8,1440,27,8283,204.0,3.83,1174,.498,17.3,.324,89.8,122,2,634,-0.627,-0.306,-.57,-.747,-0.634,0.249,-0.299
2269,11,District Of Columbia,DC,705749,2020,4,9,1523,32,8724,216.0,4.53,1236,.188,17.6,.405,74,124,3,522,-0.631,-0.314,-.583,-.749,-0.636,0.25,-0.301
2270,11,District Of Columbia,DC,705749,2020,4,10,1660,38,9355,235.0,5.38,1326,.217,18.3,.466,76.3,129,3,539,-0.639,-0.326,-.607,-.753,-0.64,0.253,-0.303
2271,11,District Of Columbia,DC,705749,2020,4,11,1778,47,10039,252.0,6.66,1422,.173,17.7,.526,72.9,125,4,514,-0.6409999999999999,-0.327,-.607,-.75,-0.64,0.253,-0.303
2272,11,District Of Columbia,DC,705749,2020,4,12,1875,50,10640,266.0,7.08,1508,.161,17.8,.567,77,125,4,544,-0.65,-0.33899999999999997,-.623,-.753,-0.643,0.253,-0.303
2273,11,District Of Columbia,DC,705749,2020,4,13,1955,52,10934,277.0,7.37,1549,.272,17.4,.567,70.5,123,4,497,-0.66,-0.35,-.65,-.759,-0.647,0.256,-0.307
2274,11,District Of Columbia,DC,705749,2020,4,14,2058,67,11284,292.0,9.49,1599,.294,17.1,.87,70.1,121,6,494,-0.659,-0.34600000000000003,-.646,-.757,-0.644,0.256,-0.307
2275,11,District Of Columbia,DC,705749,2020,4,15,2197,72,11525,311.0,10.2,1633,.577,15.3,.911,65.6,108,6,463,-0.657,-0.34299999999999997,-.651,-.757,-0.643,0.256,-0.307
2276,11,District Of Columbia,DC,705749,2020,4,16,2350,81,12150,333.0,11.5,1722,.245,16.7,.992,69.3,118,7,489,-0.657,-0.33899999999999997,-.643,-.759,-0.643,0.256,-0.307
2277,11,District Of Columbia,DC,705749,2020,4,17,2476,86,12643,351.0,12.2,1791,.256,16.5,.972,66.6,117,7,470,-0.6559999999999999,-0.336,-.624,-.757,-0.639,0.253,-0.304
2278,11,District Of Columbia,DC,705749,2020,4,18,2666,91,13268,378.0,12.9,1880,.304,18,.891,65.4,127,6,461,-0.657,-0.34,-.63,-.76,-0.637,0.254,-0.307
2279,11,District Of Columbia,DC,705749,2020,4,19,2793,96,13699,396.0,13.6,1941,.295,18.6,.931,61.9,131,7,437,-0.65,-0.32899999999999996,-.611,-.757,-0.633,0.254,-0.307
2280,11,District Of Columbia,DC,705749,2020,4,20,2927,105,14113,415.0,14.9,2000,.324,19.7,1.07,64.3,139,8,454,-0.643,-0.319,-.59,-.753,-0.629,0.251,-0.303
2281,11,District Of Columbia,DC,705749,2020,4,21,3098,112,14939,439.0,15.9,2117,.207,21.1,.911,74,149,6,522,-0.644,-0.321,-.594,-.754,-0.629,0.251,-0.303
2282,11,District Of Columbia,DC,705749,2020,4,22,3206,127,15502,454.0,18.0,2197,.192,20.4,1.11,80.5,144,8,568,-0.644,-0.324,-.589,-.754,-0.629,0.251,-0.303
2283,11,District Of Columbia,DC,705749,2020,4,23,3361,139,15930,476.0,19.7,2257,.362,20.5,1.17,76.5,144,8,540,-0.6459999999999999,-0.32899999999999996,-.6,-.753,-0.627,0.251,-0.303
2284,11,District Of Columbia,DC,705749,2020,4,24,3528,153,16533,500.0,21.7,2343,.277,21.3,1.36,78.7,150,10,556,-0.647,-0.331,-.611,-.754,-0.63,0.253,-0.305
2285,11,District Of Columbia,DC,705749,2020,4,25,3699,165,17302,524.0,23.4,2452,.222,20.9,1.5,81.7,148,11,576,-0.644,-0.327,-.593,-.751,-0.63,0.25,-0.3
2286,11,District Of Columbia,DC,705749,2020,4,26,3841,178,18068,544.0,25.2,2560,.185,21.2,1.66,88.4,150,12,624,-0.647,-0.336,-.629,-.756,-0.634,0.251,-0.302
2287,11,District Of Columbia,DC,705749,2020,4,27,3892,185,18416,551.0,26.2,2609,.147,19.5,1.62,87.1,138,11,615,-0.647,-0.336,-.636,-.756,-0.634,0.251,-0.302
2288,11,District Of Columbia,DC,705749,2020,4,28,3994,190,18885,566.0,26.9,2676,.217,18.1,1.58,79.9,128,11,564,-0.6459999999999999,-0.33399999999999996,-.643,-.754,-0.634,0.243,-0.294
2289,11,District Of Columbia,DC,705749,2020,4,29,4106,205,19229,582.0,29.0,2725,.326,18.2,1.58,75.4,129,11,532,-0.6409999999999999,-0.327,-.633,-.753,-0.633,0.24,-0.29100000000000004
2290,11,District Of Columbia,DC,705749,2020,4,30,4323,224,20079,613.0,31.7,2845,.255,19.5,1.72,84,137,12,593,-0.643,-0.331,-.644,-.757,-0.634,0.24100000000000002,-0.292
2291,11,District Of Columbia,DC,705749,2020,5,1,4658,231,21135,660.0,32.7,2995,.317,22.9,1.58,93.2,161,11,657,-0.634,-0.316,-.626,-.753,-0.63,0.237,-0.28800000000000003
2292,11,District Of Columbia,DC,705749,2020,5,2,4797,240,22004,680.0,34.0,3118,.16,22.2,1.52,95.2,157,11,672,-0.626,-0.301,-.579,-.746,-0.621,0.233,-0.281
2293,11,District Of Columbia,DC,705749,2020,5,3,5016,251,23102,711.0,35.6,3273,.199,23.8,1.48,102,168,10,719,-0.619,-0.289,-.554,-.741,-0.611,0.23,-0.275
2294,11,District Of Columbia,DC,705749,2020,5,4,5170,258,23795,733.0,36.6,3372,.222,25.9,1.48,109,183,10,768,-0.611,-0.276,-.536,-.739,-0.609,0.226,-0.27
2295,11,District Of Columbia,DC,705749,2020,5,5,5322,264,24329,754.0,37.4,3447,.285,26.9,1.5,110,190,11,778,-0.603,-0.267,-.529,-.737,-0.607,0.231,-0.275
2296,11,District Of Columbia,DC,705749,2020,5,6,5461,277,24984,774.0,39.2,3540,.212,27.4,1.46,116,194,10,822,-0.609,-0.27399999999999997,-.56,-.74,-0.607,0.23600000000000002,-0.28
2297,11,District Of Columbia,DC,705749,2020,5,7,5654,285,25856,801.0,40.4,3664,.221,26.9,1.23,117,190,9,825,-0.596,-0.251,-.514,-.73,-0.603,0.22899999999999998,-0.273
2298,11,District Of Columbia,DC,705749,2020,5,8,5899,304,27115,836.0,43.1,3842,.195,25.1,1.48,121,177,10,854,-0.601,-0.257,-.53,-.73,-0.603,0.23,-0.27399999999999997
2299,11,District Of Columbia,DC,705749,2020,5,9,6102,311,28183,865.0,44.1,3993,.19,26.4,1.44,125,186,10,883,-0.604,-0.257,-.591,-.736,-0.604,0.233,-0.27899999999999997
